cell_id	comp_1	comp_2	comp_3
SRR1558937	-10.15789578678225	4.69312364016452	-1.0108237496936145
SRR1558938	-9.99451126762793	4.293678827271218	-0.805753241959541
SRR1558939	-9.69584823409223	4.505485454014596	-1.319757180896791
SRR1558940	-8.942601070428143	0.8558399575616427	0.39448369689817525
SRR1558941	-8.93298145392205	1.4786339010531624	0.1827301264839597
SRR1558942	-9.933528938309323	1.5995577900276665	0.26943476103423675
SRR1558943	-9.493132925143234	4.630213444747162	-0.7700274323731646
SRR1558944	-9.622752701632976	4.858030362914372	-0.9239200240237065
SRR1558945	-10.329727718834098	4.382557061311821	-0.9039368599513127
SRR1558946	-10.054508560428859	4.478831629377334	-0.9378205733660903
SRR1558947	-9.960367318759793	4.391895570445398	-0.8500815107933315
SRR1558948	-9.552874819363128	4.665617668002925	-1.0934608495166005
SRR1558949	-10.010677411800772	4.206826385089375	-0.9775523152724976
SRR1558950	-10.09016613926395	1.9387749126075795	0.184055480877522
SRR1558951	-10.197772519672682	4.418119151628784	-0.699832283006385
SRR1558952	-9.840606061026358	4.486803440834546	-1.0694737027223558
SRR1558953	-9.90776691845066	4.5109858905267055	-1.0658936992185035
SRR1558954	-8.61828206588744	0.8189418214574061	0.5105932901261869
SRR1558955	-9.926847737144648	4.344359781604982	-1.0534522408973928
SRR1558956	-4.658533485393679	-1.6045574760566554	0.6356993397614342
SRR1558957	-10.010787208339917	4.418147499429049	-0.9350516428181777
SRR1558958	-10.047525717094008	4.248599441783794	-0.9295290099770053
SRR1558959	-9.769163830479878	4.540554552611459	-1.108777068249286
SRR1558960	-9.64172247535123	4.118951917607922	-0.9485446011639564
SRR1558961	-10.08025402629943	4.261863323986381	-0.6988444790385971
SRR1558962	-9.789045451770491	4.322160065163399	-0.9156682656597364
SRR1558963	-10.212828213405523	4.411295407671425	-0.754383235528334
SRR1558964	-10.083583820479737	4.236101360516581	-0.8763898167178323
SRR1558965	-9.586292987252698	1.8759406956584836	-0.1072088380192082
SRR1558966	-9.870337050743593	4.282600652048814	-0.9894312020929549
SRR1558967	-9.843180477562223	4.434837994304699	-1.124553807750305
SRR1558968	-9.988437633273366	3.9405350495306504	-0.611691390555144
SRR1558969	-9.529049427009593	2.0236868357231836	-0.1123094171383637
SRR1558970	-10.355098973630959	4.3234310303038255	-0.7948323459694137
SRR1558971	-9.579719608187174	4.3481236761647954	-0.9540000058920031
SRR1558972	-9.768728591485507	1.8483190281551714	-0.004027721041771598
SRR1558973	-10.025984031862468	2.321055519752479	-0.05813297313395269
SRR1558974	-9.925030690864688	4.356364702901205	-0.8981411370836104
SRR1558975	-10.276418772054921	3.700798865400446	-0.7618361967134784
SRR1558976	-8.656069829034246	1.0482281549915737	0.362544807731333
SRR1558977	-9.266751301730729	4.45819077148683	-1.069461424796273
SRR1558978	-10.029370988843143	4.381351912851214	-0.9540752033736831
SRR1558979	-9.594875692743612	4.237915254827805	-1.0020340981368019
SRR1558980	-9.593991570420474	2.212428172926298	-0.15878554600181405
SRR1558981	-9.178259245679566	2.009807670529762	0.24446402294108752
SRR1558983	-9.998907260723115	4.462953176977923	-1.1112554060384385
SRR1558984	-9.726042876799113	4.450442089648573	-1.091593318776602
SRR1558985	-9.75741902413023	4.390730693581347	-1.0963835496530394
SRR1558987	-9.151326638531987	4.586108621237883	-1.0318337971709273
SRR1558988	-4.4289292991531966	-4.655741302297808	1.7772513852300496
SRR1558989	-9.61101257021896	1.782828500218724	0.09285006173275392
SRR1558990	-5.122142093268588	-4.566277889374995	1.5651871170411678
SRR1558991	-10.292143032643738	4.549902007146476	-1.1058240075028507
SRR1558992	-9.871655854286047	4.586038773699945	-1.1664620420504346
SRR1558993	-9.35466764086132	4.2709650701786694	-0.954032505522476
SRR1558994	-8.965347899690506	1.186252689775994	0.3866815029166185
